session_id,event_key,captured_at_utc,model_id,source_path,source_line,counter_epoch,input_tokens,cached_input_tokens,cache_write_input_tokens,output_tokens,request_usage_quality,is_long_context,is_duplicate,duplicate_sources
"019edaba-6f6e-71d1-b7f8-8041497ff599","e21c6df1185c27bd77384f8ff0f3e6a0bbe17e5b1894b3969c8cab130a3da412","2026-06-18T12:42:05.701+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","57","0","32472","30592","0","91","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","4cd7df3144639edb9667a53d41da5acfda2d9a8b73d1e2e7a50dfd4419d1a6af","2026-06-18T12:43:20.598+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","66","0","45445","32128","0","55","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","7053bbc03c0642c5251a707c778974790cb5e965a36ee252deec1b44064fef47","2026-06-18T12:43:31.927+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","75","0","46760","44928","0","125","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","253c0a8e38388619d6921943ac08e6d0d6d9b0f876ff1b5924dce2743d133060","2026-06-18T12:43:53.277+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","84","0","48208","46464","0","29","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","44f410db1ed9f1f40cf4933a309313dbcaafeaf24ae9484ae72b78074e952fa4","2026-06-18T12:44:01.351+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","92","0","48947","48000","0","69","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","6d9de19b1745553dda5ca265af94b104510453d1efb99ea5c55644f605a2378d","2026-06-18T12:44:12.123+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","101","0","49793","48512","0","112","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","ecbed83ec7bb79021aa2b7d68aedca8fd5cfeaae5d43d48867891ee1e99ba0b7","2026-06-18T12:45:03.315+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","110","0","53057","49536","0","152","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","1b24dea4259a4c5b39e1abc28f8f675740bcd073fc65e1ee37e875a449dc72bc","2026-06-18T12:46:00.33+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","119","0","57117","52608","0","91","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","d9c9f8ffd7472464b4de8cd9c6c84b03249d7a22764fafed1eb9675822dd82ce","2026-06-18T12:46:17.572+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","128","0","59586","56704","0","82","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","54c04aa2145805d72c793630ef1c0d17313f581608744d60492a217f55c76c38","2026-06-18T12:46:37.508+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","137","0","60286","59264","0","141","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","29e0ec385ff420eaa0a779abe0855d210ea60fbe886d0228a5c34292ae1e243e","2026-06-18T12:46:48.594+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","146","0","60815","59776","0","99","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","762987f985526b3d8fc270f5774a95134a6e319d6b9f0a4c103a8b720c652b94","2026-06-18T12:47:10.363+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","155","0","61637","60288","0","67","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","cd0d1351b39a42a144c3f75ac95c20752a4b87e016bb3407f76b13941a567c51","2026-06-18T12:47:24.334+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","164","0","62205","61312","0","98","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","29e7a744c4a5a14d7743ebd2e24b41bb8e8868526c5a7c05c46282eba57525a6","2026-06-18T12:47:53.118+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","173","0","63424","61824","0","158","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","e73975b2a8d73037683f39942c91153ae741e905c7efb5c226338dac8e8dbf76","2026-06-18T12:48:08.725+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","182","0","64615","63360","0","95","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","1a2ed34485876888ee70c658ffe702ee2e76384f19a2721806d25905a7408a6d","2026-06-18T12:48:17.282+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","191","0","65469","64384","0","42","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","0355f40891813614e4588158bc910cec044f6ed131e389286eec3dacbf8ea38d","2026-06-18T12:48:32.34+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","200","0","66049","65408","0","79","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","eb8d2131cf0aacfca4bbea0156d107e645215591d5e2eedaa33dcf8849da9661","2026-06-18T12:49:05.39+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","209","0","67469","65920","0","90","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","55f0735165875ed49b87d725aa1a5377d19c1e2e731fef1ec957a480b9407cbf","2026-06-18T12:50:39.217+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","218","0","72326","66944","0","178","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","fb53d62d1281af43978e482f4931f1aacdf41c398ed3c88d0b0f5328bde8403d","2026-06-18T12:51:07.994+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","227","0","73888","7040","0","118","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","275492a86915ad5bf048f7a35660b2e62a30fa0da6e7c3c345d726ced84b8d5a","2026-06-18T12:51:30.887+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","236","0","75350","73600","0","92","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","328a00a3ec001c3758286c86da898a0175e6846e83ce8a4d784a90894e71edbb","2026-06-18T12:51:56.448+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","245","0","76106","75136","0","92","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","73db98be6bdb504772561a046f993aa13deb45903d7939ff6f29dd8e9bb966bc","2026-06-18T12:53:49.033+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","254","0","78558","75648","0","112","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","437129068b0630157a8810746a9b6142eb6cef1325f303115b132aa5fa50dc75","2026-06-18T12:54:40.129+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","263","0","81778","78208","0","88","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","6d5214394950f6a79452e46aca2aa82b4e907dcb28f3d3253d12e60bae597fb8","2026-06-18T12:54:52.156+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","272","0","83063","81280","0","90","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edaba-6f6e-71d1-b7f8-8041497ff599","4673e3d9c40b6b2bf03892692886ffc5c4d5718c99a46b1f4f596e5ad40c2543","2026-06-18T12:57:47.147+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl","281","0","97236","82816","0","155","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\18\rollout-2026-06-18T20-35-18-019edaba-6f6e-71d1-b7f8-8041497ff599.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","1a67c3857862814912d36ebcd802b3bdbe4fabe10a07440870ead8aabd71dbb8","2026-06-18T12:39:00.716+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","13","0","37325","4992","0","146","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","267c7843a0c09dd8ba929c764e28528896ec3c93edc45f8897947ed401f054da","2026-06-18T12:39:04.805+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","19","0","40913","37248","0","105","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","f6fd2050729f5a3850a0a158dd22281e758089c088419010f5b8b953dd318805","2026-06-18T12:39:09.469+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","25","0","42014","40832","0","141","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","f90178f2ab8310e024e3a6384333f19b919e899868848d49ea4a2657da1cfc8b","2026-06-18T12:39:19.535+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","36","0","43151","41856","0","347","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","49a337ed0fefbd7bef944b993840002430b7acd7e3c2df41bc58dce9fb4537c6","2026-06-18T12:39:26.686+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","42","0","45756","42880","0","155","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","68590992c0a7cc116766df49dd9dc1b42d30f4af357fcdb0c45f12673da90678","2026-06-18T12:39:39.35+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","48","0","46019","45440","0","135","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edabd-acde-7f53-ac0b-298b8d0c1c13","32a06343c8f12d1168490c9cf718adff3265de9d4621039c55cd219a6599a9d1","2026-06-18T12:39:50.973+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl","52","0","46207","2432","0","282","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T20-38-49-019edabd-acde-7f53-ac0b-298b8d0c1c13.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","0f5a8aa3582352d2fc3f05e3282579166735093785f2ade5e6f8e75a628fb445","2026-06-18T14:05:39.669+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","17","0","37328","4992","0","344","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","e8ab9240de86e129cf9cdbe63d1539e1fcf7f02fe9e3b068c3b01d6497c21c9b","2026-06-18T14:05:45.376+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","23","0","55465","37248","0","127","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","49ca50bf2f10fbb3bcdecdb6783386059655d3811ce86bd5ea73b2ad8f53b059","2026-06-18T14:05:56.221+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","34","0","56588","55168","0","414","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","46f67af4b1314b198f570ec94465ff6fa372a3848f1cf91215593ac3a3bff92d","2026-06-18T14:06:04.122+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","42","0","59259","56192","0","228","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","d60c0ac9fc3b8db42976f62a723f091627d089648d8e4eb77a6a22cae9db2635","2026-06-18T14:06:20.665+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","50","0","60150","58752","0","254","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","a6781c9d1e7d3bcae14844ec13a6a540bb6d458d92be0d15f120d6ffc32b19a6","2026-06-18T14:06:31.449+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","56","0","60509","59776","0","218","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","04b1b2f83d64c8797b484e47543fa64218106d10bc84f88a1c7809d45b427795","2026-06-18T14:06:39.586+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","66","0","60745","60288","0","301","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","0e3d6dab7e367f98950b1ff19820e161be73328e19f978c227fa40458abf48d2","2026-06-18T14:06:49.864+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","76","0","62024","60288","0","390","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","b7eeb23c80b22fad6b085b4bd5aec86f81ce86a89222242d897bafed4ef197ae","2026-06-18T14:07:10.043+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","83","0","64325","61824","0","740","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","0550974bc5f86383b0eaccdddaccd8aae45840699da14a0dd29b01f940ae49f6","2026-06-18T14:07:23.785+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","90","0","67481","63872","0","593","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","c4b3b290a779b8e3fa606c714a7626acb7c54fa199523669cfe04c80210e8f68","2026-06-18T14:07:41.279+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","95","0","68119","67456","0","526","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edb0c-f4c5-7401-b143-a2b50aa5b6d4","4efe02fc84d8f02c2fbec1d66f018e6fd926869e74f1f5983e1bfe6405efb6f8","2026-06-18T14:07:54.828+00:00","gpt-5.5","C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl","99","0","71333","67968","0","610","2","False","False","""C:\Users\xiong\.codex\archived_sessions\rollout-2026-06-18T22-05-24-019edb0c-f4c5-7401-b143-a2b50aa5b6d4.jsonl"""
"019edbd4-9409-72a0-a41a-a50cb6d3e9d8","a8495010192eab7c83baafbd4843a2bba07617f7c5630bf1fbbecd82ae0455f9","2026-06-18T17:43:36.011+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\19\rollout-2026-06-19T01-43-27-019edbd4-9409-72a0-a41a-a50cb6d3e9d8.jsonl","11","0","22549","7040","0","91","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\19\rollout-2026-06-19T01-43-27-019edbd4-9409-72a0-a41a-a50cb6d3e9d8.jsonl"""
"019edbd4-9409-72a0-a41a-a50cb6d3e9d8","71be0a581c4c51d164f8cdd2233e5afe26bb3fb164f2376561633255b5274ab1","2026-06-18T17:43:49.995+00:00","codex-auto-review","C:\Users\xiong\.codex\sessions\2026\06\19\rollout-2026-06-19T01-43-27-019edbd4-9409-72a0-a41a-a50cb6d3e9d8.jsonl","21","0","23409","7040","0","120","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\19\rollout-2026-06-19T01-43-27-019edbd4-9409-72a0-a41a-a50cb6d3e9d8.jsonl"""
"019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814","e5ca56e96e17e2cdb1e9e0fb4ca1e17ac0aaae6c5537a6ede6619131b27ca8a1","2026-06-20T07:22:16.582+00:00","gpt-5.5","C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl","13","0","41180","2432","0","166","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl"""
"019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814","d79042cc806321927a6f20ddd1f1229437c3a5cefffc2d46f6d41def304acee6","2026-06-20T07:23:36.783+00:00","gpt-5.5","C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl","21","0","49137","40320","0","726","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl"""
"019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814","efb2ebb46edf4f83448e163ce256d9f818b90b7b1e72601a6c778f435310e185","2026-06-20T07:26:13.564+00:00","gpt-5.5","C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl","37","0","47564","40320","0","429","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl"""
"019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814","506b097876ffefb1b036380e0c113efb11dccaa22de5780b718ea2ee369a62ef","2026-06-20T07:26:24.487+00:00","gpt-5.5","C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl","47","0","63839","46976","0","383","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl"""
"019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814","add09d94def51c6cd441f23f2692bf44906029dfe296dc75cf576eb06b2ca724","2026-06-20T07:27:05.494+00:00","gpt-5.5","C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl","53","0","82551","63360","0","1666","2","False","False","""C:\Users\xiong\.codex\sessions\2026\06\20\rollout-2026-06-20T15-19-58-019ee3e6-86ac-7fb1-a9ba-dfd2c2de0814.jsonl"""
